'菜谱ID','菜谱类型号','菜谱名称','做法','特性','提示','调料','原料'
'1467','73','泥煨鸡','1.将活鸡宰杀，煺尽毛，在翅膀腋下开一个长约3厘米的小口，挖去内脏，切除肛门，洗净晾干，再用刀背拍断鸡脚、翅膀、腿骨、颈骨，放入钵里，加酱油50克、绍酒25克、精盐5克、葱末和姜汁各少许，腌30分钟。<br>2.将鸡肫肝切成片。炒锅上火，放猪油50克，烧至五成热，先下葱段、姜片炒香，再将肫片、虾仁、冬菜末、猪肉丁、火腿丁、香菇丁、大虾米等配料倒入炒和，加酒、酱油各25克，放味精1克、白糖适量，至配料刚熟时起锅倒入碗内。将配料从鸡翅下刀口放入腹内，然后将鸡头塞进开口处。再将葱切成细茸，拌上少许猪油，涂遍鸡身，并','皮色黄亮，鸡肉酥嫩，上筷骨肉即离，香气扑鼻，原汁原味，滋味异常鲜美。','必须用鲜活嫩草鸡烹制，忌用老母鸡与肉鸡。配料必须先加调味炒熟，再装入鸡腹内，并用网油、荷叶包好，再用酒坛黄泥裹严。重用火功煨制。要先后用旺火、中火和小火慢慢煨熟，其味才佳。','','活新嫩三黄（黄嘴、黄脚、黄毛）母鸡1只（重约1250克），虾仁、京冬菜、白糖各50克，猪肉丁150克，火腿丁、香菇丁、葱、姜各25克，鸡肫、绍酒、酱油各100克，大虾米16克，味精1克，盐200克，猪网油250克，鲜荷叶4张，熟猪油80克，芝麻油、芝麻酱、葱白段各少许。'
'1468','73','藕粉圆子','将红绿丝、金桔、蜜枣、桃仁、松子仁碾碎，加上芝麻粉、绵白糖和糖油丁和成馅心，搓成弹子大的馅心待用。藕粉碾碎过筛放入小筐内。再放入馅心滚上一层藕粉，取出装入爪篱中入沸水锅中烫过，再放入小筐滚一层藕粉，依次反复多次，使之成为大的圆子。锅里加清水，下入圆子。煮熟捞入放有糖桂花的原汁汤中，即成。','形似鸽蛋，色泽棕红，质地软糯，入口甜爽。','','','藕粉400克、红绿丝5克、金桔5克、蜜枣15克、桃仁10克、松子仁5克、麻粉7.5克、糖油丁50克、绵白糖75克、桂花1克。'
'1469','73','沛公狗肉','将狗和甲鱼分别宰杀洗净，狗肉切成小块，加酒，精盐，葱，姜腌渍二小时，甲鱼入沸水锅略焯洗净，炒锅烧热，放花生油烧热，先下葱姜煸香，再放狗肉和甲鱼块，略炒后加酒，酱油，精盐，白糖，八角，花椒加清水焖烧至半熟，倒入垫有竹箅的大砂锅内烧沸，转用小火炖至肉质酥烂，卤汁浓醇即成。','色泽深红，香味浓郁，狗肉酥烂入味。','','','狗肉，甲鱼，酒，精盐，葱，姜，酱油，白糖，八角，花椒，清水。'
'1470','73','彭城鱼丸','将鲤鱼治净。斩下头尾，取净鱼肉，洗净后同猪肥膘一起斩成茸，放入钵内，加绍酒、葱姜汁、鸡蛋清、鸡清汤、精盐搅拌上劲后，加入斩碎的粉丝和干淀粉，调成糊状。将鱼头尾洗净，下水锅焯水后加精盐、绍酒、葱姜上笼蒸熟。将锅置火上，放入冷水，将鱼糊挤成大桂圆形状的丸子放入水锅中，待水沸时，鱼丸即熟，捞出。锅置火上放熟猪油，放入葱姜炸黄出香时捞出，加入鸡清汤，倒入鱼丸、菜心、火腿片、冬菇片，加入绍酒、精盐。味精，烧沸后勾芡，淋入芝麻油，装入长腰盘中，将蒸熟的鱼头尾饰在盘子两头即成。','鱼丸清淡洁白，滑嫩爽口，尤宜老人食用。','','','活鲤鱼一尾（重约1000克）、猪肥膘50克、水发粉丝100克、熟菜心25克、熟火腿片15克、鸡蛋清25克、水发冬菇10克、绍酒25克、葱15克、姜10克、盐3.5克、淀粉25克、味精2克、芝麻油15克、鸡清汤500克。'
'1471','73','青鱼甩水','1.将青鱼尾段洗净，顺长切3至5刀，尾鳍相连。 <br>2.炒锅置旺火烧热，放入熟猪油，投入葱段煸黄出香后捞出，放入鱼尾煎至两面发黄，烹入绍酒稍焖，再加入姜末、酱油、白糖及清水，盖上锅盖，烧沸后移小火焖8分钟，再转旺火收稠卤汁，淋入芝麻油，起锅将鱼尾整齐地装入盘中即成。','色泽酱红，咸中带甜，肉质肥嫩。','','','青鱼350克、熟猪油75克、葱15克、姜10克、绍酒25克、油20克、白糖15克、芝麻油7.5克。'
'1472','73','清炖鸡孚','将猪肉剁成米粒状，放碗内，加调料拌匀。鸡腿去骨皮朝下，平摊在砧板上，用刀轻轻横竖排剁，拍一层干淀粉，将肉茸均匀地平铺在鸡肉上，仍用刀排剁几遍，使肉茸与鸡肉粘合，再将其切成3厘米宽的菱形状。将蛋清打成发蛋，加干淀粉拌匀成发蛋糊，再净鸡块放入滚蘸。将锅上火烧热放油，烧至五成热（约125度）时，将鸡块下油中炸约1分钟，待鸡块稍起软壳，呈白色时，用漏勺捞出沥油。然后将其放入砂锅内，加鸡清汤、火腿片、绍酒、精盐，加盖上旺火烧沸后，移微火上焖半小时至酥烂，放入冬菇，稍焖即成。','汤汁清澈纯厚，入口酥烂，鲜咸可口。鸡香肉鲜质酥烂，清汤味醇色洁白。','','','鸡腿肉二只（重约400克）、蛋清25克、净猪肉100克、熟火腿片25克、水发冬菇15克，干淀粉30克、绍酒25克、精盐7.5克、花生油750克（实耗油50克）。'
'1473','73','清炖狼山鸡','1.将鸡宰杀治净，氽水待用。<br>2.火腿脚爪汆水，刮洗干净，把鸡、火腿、脚爪放入垫有竹箅的砂锅中，舀入清水，加入葱姜、盖上砂锅盖，先置旺火上烧沸，加绍酒，撇去浮沫，再移至微火炖约2小时，取去火腿、脚爪、葱姜，加入精盐，烧至微沸，离火即成。','汤汁清澈见底，皮白有光，鲜味浓郁，微兼辣香，汤菜兼优。','','','活新母鸡一只（重约1250克）、火腿脚爪25克、葱25克、姜25克、绍酒30克、精盐12克。'
'1474','65','成都蛋','1. 将鸡蛋去壳，放入碗内用力调匀。木耳洗净。<br>2. 汤锅置火上，放入猪油烧热，鸡蛋入锅，煎至两面微黄，当蛋质松软时，用手勺将鸡蛋捣散，加入汤，再下精盐、木耳、菜心、味精烧开，入味后淋上猪油即成。','汁色奶白，味浓鲜香，蛋质酥软，木耳脆嫩，可作四季汤菜，酒饭均宜。','','','鸡蛋4个，水发木耳50克，菜心100克，精盐4克，猪油75克，味精2克，浓白汤1000克。'
'1475','73','清炖硕鸭','将鸭宰杀洗净。放入冷水锅中煮沸至断血，捞出洗净。将煮过的光鸭放入砂锅中，再把煮鸭原汤用筛滤入，放入火腿片、冬菇片，加精盐、绍酒、葱姜，上笼用旺火蒸约2小时，取出拣去葱姜，加味精即成。','汤清见底，味道醇厚，鸭肉酥烂，鸭形完整，堪为一道形美、味美的鸭馔佳品。','','','光肥鸭一只（重约2500克）、火腿25克、水发冬菇片15克、精盐12克、绍酒30克、葱25克、姜25克、味精3克。'
'1476','73','清炖兔子','兔肉洗净，切成3厘米见方的块，入清水中浸泡4小时，捞出放盆内，用精盐、绍酒、葱姜、花椒腌制4小时，再用清水洗净。五花肉切成小丁待用。将兔肉放水锅中出水，捞出洗净。将兔肉、猪肉丁、鸡清汤、葱姜、绍酒放入砂锅，上火烧沸，撇去浮沫，加盖移至微火炖至兔肉酥烂，拣去葱姜，加入冬菇、冬笋、青菜心烧沸，放入味精、胡椒粉，淋上芝麻油即成。若配蒜泥蘸食，更别具风味。','兔肉酥烂，鲜香肥嫩，风味独特，深受食者喜爱。','','','鲜兔肉1500克、水发冬菇25克、冬笋50克、净猪五花肉350克、青菜心75克、精盐12克、味精7.5克、绍酒25克、花椒5克、胡椒粉1克、芝麻油3克、葱姜各15克。'
'1477','73','清烩鲈鱼片','将鱼肉切成长方片，加绍酒、精盐、鸡蛋清、湿淀粉拌匀上浆，炒锅上烧热，放油烧至四成热（约88度），放入鱼片划油，至鱼片呈乳白色时倒出沥油。原锅仍置火上，留底油，放入葱姜末煸香，再放入韭黄段及其它配料煸炒，加入鲈鱼骨浓汤，加绍酒、精盐烧沸，倒入鱼片，用水淀粉勾芡，淋入芝麻油，起锅装入凹盘内，撒上胡椒粉，放上香菜叶即成。上桌时，带姜醋碟。','鱼片白如雪，肉质软嫩滑，汤汁似牛乳，清谈又爽口，原汁原味浓。','','','鲈鱼肉200克、荸荠片100克、水发木耳10克、韭黄段25克、鸡蛋清15克。绍酒15克、精盐3克、湿淀粉15克、葱10克、姜5克、胡椒粉1.5克、芝麻油15克、熟猪油450克（实耗油45克）。'
'1478','73','清汤火方','将火腿及脚爪放清水中浸泡，刮洗干净。母鸡去内脏洗净，用一只母鸡和火腿爪一起放入锅中调汤，将另只鸡脯斩成茸，谓“白馅”。鸡腿斩成茸，谓“红馅”。鸡骨斩成茸，谓“骨馅”。在炖好的鸡汤中再经三种“馅”分别调制，从而汤清见底。将火方放入垫有竹箅的砂锅中，加绍酒、葱结、姜片、清水，上火焖至七成熟。待凉后在肉面上剖成3厘米见方的方格，肉皮面剞同样的方格，然后将皮朝下放入汤盘中，加清水上笼蒸30分钟，取出后滗去汤汁，换入清水复蒸一次，再用鸡汤套蒸二次至酥烂，蒸火方的同时，将冬菇、冬笋片放入盘中上笼蒸熟。从笼内取出火方，','汤清见底，味鲜汁醇，火腿酥香而脍炙入口。','','','火腿腰峰500克、火腿脚爪75克、净母鸡一只（重约600克）、水发冬菇25克、冬笋片150克、精盐25克、绍酒75克、葱结20克、味精15克、姜片25克。'
'1479','73','清汤金钱鱿鱼','1.将鱿鱼切成圆形，放入清水浸泡一夜后捞出。 <br>2.用净炒勺放入石碱鱿鱼块和50克清水，而后用小火炒至鱿鱼全部沾上碱时，加入清水，用大火烧开后，再放入小火焖15分钟，倒去污水，再以同样方法焖10分钟，第3次焖5分钟，然后用开水漂洗2-3次，使鱿鱼呈嫩白色，碱全部被洗掉、香菜放入。 <br>3.炒勺上旺火，放入鸡汤和云腿片，再加入味精、盐、料酒，汤烧开后倒入盛鱿鱼的汤斗中即成。','汤色白，味清鲜，鱼香嫩。','','','鱿鱼5条，熟云腿12片，料酒20克，盐、味精、香菜各5克，胡椒粉1克，鸡汤1公斤。'
'1480','73','清蒸刀鱼','1.将刀鱼刮去鱼鳞，用两支竹筷从鱼鳃处插入鱼肚里，卷出内脏和鳃，用清水洗干净，放入八成热的水锅里烫一下捞出，用刀轻轻刮去鱼身上粘液（不要刮破鱼皮），再用清水洗净，用刀在鱼身的2/3处切下鱼尾待用。<br>2.将刀鱼整齐地摆放在汤盆里，鱼上先放笋片铺平，火腿片放在笋片上，再放上冬菇、猪板油丁、葱结、姜片，加盐、酱油、绍酒，上笼用旺火菜10分钟左右，鱼熟立即出笼，拣去葱结、姜片，将卤汁滗入锅内，加鸡汤50克，烧滚后倒入鱼盆里即成。','色泽洁白，鱼肉细嫩，汤汁微红，滋味鲜美。','必须用鲜活的刀鱼，切勿用不新鲜或冰冻多时的鱼。因为此菜应是肉嫩清鲜之美味，原料鲜活才能做到，陈鱼或久冻之鱼色泽灰暗，鲜味不足，并有异味。火候要恰当。一般上笼旺火蒸10分钟左右即可，如系清明前刚上市的刀鱼，其肉质极嫩，只需蒸8分钟即熟，应视鱼的大小、质地恰当用火，不要蒸得过熟，失去其鲜嫩特点。','','刀鱼2条（共重400克左右），熟火腿片5克，笋片25克，水发冬菇4只，生猪板油丁50克，绍酒20克，精盐5克，酱油、葱结、姜片各1克，鸡汤50克。'
'1481','73','人参珠鸡','珍珠鸡宰杀治净，斩去爪，将鸡头插入翼下，两腿斩去大骨插入腹部，放入水锅中，加绍酒、葱姜，烧沸后撇去浮沫，将鸡捞出洗净，汤用筛过滤待用。人参加冷水略泡，轻轻洗去泥沙，直切成10条，用火腿丝捆成原形，放碗内加高汤蒸之。将珍珠鸡放入品锅内，加盐、绍酒、原汤，再加入人参及原汁，用保鲜纸封口加盖，用旺火上笼蒸2小时即成。','汤清见底，鸡肉鲜美。食之，可明目益智，延年益寿，尤宜老入冬季食用。并有补精添髓，补脾益肺。','','','珍珠鸡一只（重约500克）、人参10克、生火腿35克、盐5克、绍酒25克。'
'1482','73','如意笋','1.用开水先把冬笋煮熟，然后用滚刀切成约20厘米长的薄片。鸡胸脯肉剁成鸡茸，加入味精、盐、蛋清、料酒和葱姜汁，搅拌均匀。把青椒挖去籽洗净，切成与火腿条一样粗(筷子粗)的长条。 <br>2.把笋片摊平，抹上干淀粉和一层鸡茸，然后把两根火腿条放在笋片的一端，把两根青椒条放在另一端，由两端向中间卷起。其它按同法去做，卷好后上笼屉蒸熟取出，淋上香油。冷却后把两头切去，并切成0.5厘米厚的片装盘即成。','色白、脆嫩。','','','净冬笋400克，青椒20克，鸡蛋清30克，鸡胸脯肉100克，火腿条25克。调料:料酒5克，盐4克，味精5克，葱姜汁25克，干淀粉3克。'
'1483','73','三套鸭','1.活鸭宰杀治净，切断颈骨，在近背部的颈处划破鸭皮，抽出颈骨，将鸭皮肉用力向下翻剥，割断翅骨、骱骨和筋，抽去翅骨，继续向下翻剥，露出腿骨，割断骨散和筋，敲断腿膝骨，抽去腿骨，再向下翻剥至肛门，割断肠，使鸭肉与骨架分离，挖去内脏，放入沸水锅中烫去血污，清水洗净，再把鸭翻回成原状。野鸭和鸽用上述同样方法出骨，入开水锅中焯后洗净。<br>2.将鸽子从野鸭刀口处塞入野鸭腹中，同时放入冬菇10克、火腿片100克，再将野鸭从家鸭刀口处塞入家鸭腹中，并将冬菇15克、火腿片100克、冬笋片50克塞入鸭腹内，成三套鸭生坯。<br>','制作精细；形状饱满完整，家鸭肥美，野鸭酥香，鸽子鲜嫩，三味溶合，滋味极佳。','选料要新鲜，最好取用活鸭。三禽出骨后要保持形状完整。重用文火煨酥。','','活嫩母鸭1只（重2000克左右），光野鸭1只（重750克左右），光鸽子1只（重250克左右），熟火腿片250克，水发冬菇50克，冬笋片、绍酒各100克，精盐6克，葱结35克，姜块25克。'
'1484','73','三鲜脱骨鱼','将鲤鱼治净，平放砧板上，在肛门处横切一刀，刀断脊骨。用长薄形尖刀从两刀口处伸进，沿脊骨轻轻将骨肉割离，从鳃口处取出脊骨和内脏，洗净沥干。将猪肉斩成茸，放入碗加绍酒、精盐、葱姜汁、味精拌匀，再放入冬菇丁、冬笋丁、鸡脓丁、虾仁，伴和后从鱼鳃盖下刀口处填入鱼腹。再用酱油抹遍鱼身。锅置火上烧热，舀入熟猪油，烧至七成热（约154度）时，投入鱼煎至两面金黄，加入绍酒、酱油、精盐，葱姜、白糖和适量清水，加盖烧沸，移小火烧20分钟，淋入熟猪油，移至旺火收稠汤汁，起锅装盘即成。','鱼形完整，鱼肉鲜嫩，腹藏三鲜，别具风格。','','','活鲤鱼一条（重约750克）、猪夹心肉75克、虾仁25克、鸡肫30克、冬笋25克、水发冬菇15克、绍酒、20克、盐2克、葱15克、姜10克、味精2克、酱油15克、白糖7.5克、熟猪油75克。'
'1485','73','拔丝楂糕','将山楂糕切成4.5厘米长、1.2厘米宽的条。鸡蛋加水淀粉、面粉、清水调成蛋糊。锅置火上，加花生油，烧至六成热（约150度）时，将楂糕条逐一先滚沾干淀粉，再拖满蛋糊放入油中，炸至金黄色时捞出。在炸楂糕条的同时，另取锅上火，放花生油、白糖和清水，用小火熬至糖液出丝时，放入桂花酱和炸好的楂糕条颠翻炒锅，撒上芝麻仁，装盘即成。','植糕外皮甜脆，内软嫩，酸甜爽口。','','','山楂糕350克、芝麻仁10克、鸡蛋25克、冰淀粉15克、面粉30克、花生油500克（实耗油75克），白糖75克、桂花酱5克。'
'1486','73','山鸡塌','将野鸡脯肉剔去筋膜，批片后放入清水中漂除血水，捞出沥干，与生肥膘肉分别斩成茸，同放碗内，加鸡蛋清、绍酒、味精2克、葱姜汁15克、精盐拌匀成糊状。将熟肥膘肉先批成片，再修成直径3.5厘米的圆片。将蛋清磕入碗中，加干淀粉、精盐搅成蛋清糊。将肥膘圆片一面沾干淀粉，另一面抹上蛋糊，有粉的一面朝下放入盘中，将野鸡糊挤成3厘米直径的圆球，放在肥膘上，再缀以火腿末、香菜叶。炒锅上火烧热，放花生油烧至六成热（约150度）时，将山鸡塌生坯放入锅内，晃动炒锅，盖上锅盖，煎约3分钟至熟，倒入漏勺沥油。装盘后淋芝麻油即成。','色泽鲜艳，造形美观，鸡肉软嫩，煎面酥脆，食之鲜香油润。','','','野鸡脯肉450克、生猪肥膘肉25克、熟猪肥膘肉25克、熟火腿末20克、香菜5克、鸡蛋清20克、绍酒20克、味精1.5克、葱姜汁15克、精盐5克、干淀粉15克、芝麻油10克、花生油75克。'
'1487','73','生麸肉圆','将水面筋搓成长条，剪成50个小块，每块捏成圆子，另将猪腿肉斩碎，加调料搅拌成50个馅心。再把水面筋圆子拉开，包进肉馅捏紧。锅放水烧沸，加精盐，肉圆随做随下锅，但水不能沸，适时加放冷水，免使沸水激破肉馅，至圆子全部浮在水面时，再加入绍酒、味精，起锅装汤碗即成。','此菜呈白色小圆球，柔软皮薄，肉圆汁多鲜嫩，食前须咬鼓圆之薄皮吸吮卤汁，其味甜中带咸，深受老年人的喜爱。','','','猪腿肉500克、生麸（即水面筋）250克、精盐12克、味精7.5克、绍酒25克、白糖25克、葱姜各10克、湿淀粉25克。'
'1488','73','生煎皈鱼','将皈鱼剥皮治净。用刀将鱼轻拍一下，再在鱼肉两面剞上刀纹，用绍酒、酱油、精盐、胡椒粉、葱姜腌浸5分钟。在鸡蛋中加入面粉、水淀粉、葱末、精盐调成糊。锅置火上烧热，放油烧至六成热（约150度）时，将鱼挂糊后入锅煎至两面金黄，倒出。原锅上火，放芝麻油烧热，投入葱花炸香，放入煎熟的饭鱼，撒入花椒盐，翻锅，取出改刀装盘即成。','色泽金黄，外脆里嫩，口味鲜美，为秋令佳肴。','','','皈鱼400克、鸡蛋25克、面粉15克。绍酒30克、酱油20克、精盐4克、胡椒粉1.5克、葱20克、姜15克、水淀粉25克、芝麻油15克、花椒盐5克、花生油150克。'
'1489','73','双皮刀鱼','将刀鱼刮鳞，去鳃，鳍，在肛门外横划一刀，用竹筷从鳃口插入鱼腹，绞去内脏切掉鱼尾尖洗净，逐条在鱼背外用刀沿脊骨两侧剖开，去掉脊骨，鱼皮朝下平铺在砧板上，用刀背轻捶鱼肉使细刺粘在鱼皮上，再用刀面沾水刮下两面鱼肉剁成鱼茸，放入碗中，加猪熟肥膘茸，鸡蛋清，精盐，味精，绍酒和适量清水搅匀分成四份，平铺在四条刀鱼皮的肉面上，再将另一面鱼皮合上成鱼原状，在合口处沾上火腿末香菜末，放入盘中，将火腿片，春笋片，冬菇片相间铺在鱼身上，再放上葱结，姜片，加绍酒，精盐上笼蒸熟取出，去葱，姜，滗去汤汁；将锅置旺火上，舀入鸡清汤，再','鱼形完整，食之无刺。','','','刀鱼，猪熟肥膘茸，熟火腿片，熟火腿末，春笋片，水发冬菇，鸡蛋清，香菜末，绍酒，精盐，味精，葱结，姜片，鸡清汤，水淀粉，熟猪油。'
'1490','73','水晶肴蹄','猪蹄剔去骨，用铁扦在肉面上戳些小孔，每只蹄均匀洒上硝水，再用盐揉擦，待肉色变红后取出泡入水中，漂去涩味，刮净皮上污物，用温水洗净。锅上火放入清水，将猪蹄放入煮至断血后捞出洗净。另取锅倒入老卤，略加清水，将花椒、八角、葱姜装入小布袋内扎紧袋口，放入锅中再加精盐、绍酒，以旺火烧沸后用盘压紧蹄肉，移至小火煮约3小时，使蹄肉酥烂出锅。将煮好的蹄肉皮朝下放入方盘内，摊平压紧，将锅内老卤烧沸，撇去浮油，放入明矾，加少许清水，再撇去浮油。然后将汤卤舀入蹄盆，淹满肉面，放阴凉处冷却“凝冻”，即成水晶肴蹄。上桌时，改刀装盘','具有香、酥、鲜、嫩四大特点，瘦肉香酥，肥肉不腻，食不桠齿。','','','猪前蹄750克、花椒7克、八角5克、葱姜各12克、精盐15克、味精12克、香醋15克、绍酒15克、硝水适量、明矾0.5克。'
'1491','73','松鼠桂鱼','将桂鱼去鳞及鳃，剖腹去内脏洗净，鱼皮朝下在鱼肉上先直剞，再斜剞，深至鱼皮，成菱形刀纹。用绍酒、精盐调匀，抹在鱼头和鱼肉上，再滚上干淀粉，用手拎鱼尾抖去余粉，将番茄放入碗内加鲜汤、糖、香醋、酒、盐、湿淀粉拌成调味汁，炒锅用大火烧热下猪油，烧至八成热时，先将两片鱼肉翻卷，翅起鱼尾，放入油锅稍炸使其成形，再将鱼全部放入油锅炸，至金黄色捞起，放入盘中，装上鱼头拼成松鼠形，锅内留油少许，放葱段煸香捞出加蒜瓣末，笋丁，香菇丁，豌豆炒熟，下调味汁用大火烧浓后，放猪油和虾仁拌和，淋上麻油，起锅浇在鱼身上即成。','外松脆，内软嫩，卤汁酸甜适口，滋味鲜美。','','','桂鱼，干淀粉，番茄酱，鲜汤，糖，香醋，酒，盐，蒜瓣末，笋丁，香菇，豌豆，猪油，虾仁，麻油。'
'1492','73','松鼠鳜鱼','将鱼治净，齐胸鳍斜切下鱼头，在鱼头下巴处剖开，用刀轻轻拍平，再用刀沿脊骨两侧平片至尾部，鱼尾部不断，斩去脊骨剔去胸刺，在鱼肉面用刀先直剞后斜奇成菱形刀纹，深至鱼皮。把绍酒和精盐放入碗内调匀抹在鱼头及鱼肉上，再蘸上干淀粉。油锅上火烧至七成（约17度），将鱼提起抖去汆粉，再将鱼肉翻卷翘起鱼尾成松鼠形，然后一手提着鱼尾，一手持筷夹住另一端，放入油锅，炸约20秒钟，使其成形，然后将鱼脱手放入油锅中，同时投下鱼头，炸至淡黄色时捞起。待油温升至八成热（约200度）时，投入鱼，复炸至金黄色捞出，装入长腰盘中，装上鱼头，','鱼色金黄，外脆内松，卤汁金红，甜中带酸，鲜香可口。','','','鲜活整条净鳜鱼1500克、河虾仁5克、熟笋10克、水发冬菇10克、青豌豆10克，番茄酱15克、精盐10克、白糖40克、绍酒30克、猪肉汤150克、蒜末15克、淀粉100克、香醋60克、热油1500克。'
'1493','73','松子肉','将肋条肉放在砧板上，用刀将其修成长方形，肉面批平，将批下的碎肉与虾仁分别斩成茸，加调料搅匀成虾肉茸。将肉块上烤叉，放在炭火上烤至肉皮焦黑时，取出放入冷水中刮去焦屑洗净，在肉的一面剞小方格，在皮的一面剞斜方格，然后在肉面上抹一层蛋糊，再把虾肉茸均匀铺在上面，用刀轻排几下。松子仁下油锅划油后，均匀地铺在肉茸上，再轻轻排斩，表面再抹一层蛋糊，然后肉皮朝上放入。锅中煎至金黄色。取砂锅一只，内垫竹血型，将肉块皮朝下放入，加酱油、绍酒、白糖、葱、姜和清水，上中火烧沸，撇去浮沫，加盖移小火上焖2小时至酥烂，待汤汁稠浓时','肉嫩如豆腐，肥而不腻，虾仁鲜美，松子芳香。','','','去骨肋条肉一块2000克。虾仁50克、松子仁75克、豌豆苗150克、虾子15克、精盐10克）酱油25克、绍酒40克、八角5克、味精10克、白糖30克、葱姜各10克。'
'1494','73','松子熏肉','五花肉刮洗干净，用精盐、绍酒，花椒腌制，然后洗净吸干水分，用铁叉插入肉内，皮向下在旺火上烘烤至皮呈焦黄色，离火放入清水中泡刮、洗净。大砂锅垫入竹箅，放入方肉，加入酱油、绍酒、冰糖、精盐、丁香、葱、姜，加水烧沸，移小火焖至酥烂。铁丝烙垫入荷叶，将方肉放上（皮朝上），在锅内投入松叶、茶叶、糖及锅粑，再将铁丝烙放入锅内，加盖上火，以旺火烧2-3分钟，离火取出，切块装盘，再涂上麻油。松子仁入油锅内划油，撒在肉上即成。','色泽金黄，肉酥味香，肥而不腻，食之爽口。','','','鲜猪五花肉一块750克、松子仁50克、荷叶1张、精盐15克、绍酒25克、花椒5克、麻油5克、酱油30克、冰糖50克、丁香3克、葱姜各5克、花生油200克。'
'1495','73','松子鸭颈','将烤鸭片下，切成5厘米宽，6厘米长的块待用。虾仁、肥膘分别斩成茸，放入碗内加精盐、绍酒。葱姜汁、味精及蛋清搅拌成虾馅。将松子下四成热（约100度）的油锅拉油，变色时倒出沥油，放入虾馅内拌匀。将鸭皮（皮面朝下）摊在砧板上，拍上干淀粉，放上虾馅，卷成5厘米长的鸭颈，锅上火烧热，倒入花生油，烧至五成热（约125度）时，将鸭卷徐徐投入锅中炸至皮脆色金红，然后捞出装盘，以香菜衬托即成。','形象逼真，外酥里嫩，香而不腻，兼有松子之香。','','','烤鸭皮350克、香菜7.5克、松子25克、虾肉50克、精盐2.5克、绍酒25克、葱姜汁10克、味精2克、蛋清25克、干淀粉15克、花生油750克（实耗油100克）。'
'1496','73','松子鱼米','鱼肉切成绿豆大小的鱼米，松子用温油炸熟；锅上火放油，待油温，下入鱼米滑开；原锅上火，注入花生油，放姜末煸炒后放鱼米与松子炒均，调味芡汁，熟透装盘即成。','鱼肉鲜嫩，松子酥香。','','','桂鱼，松子，柿子椒，红泡椒，高汤，盐，料酒，蛋清，淀粉，味精，胡椒粉，油，糖，姜末。'
'1497','73','苏式熏刀鱼','1.将鲜刀鱼支鳃、内脏洗净，斩成10厘米长的块，用葱、姜、料酒、精盐略腌。<br>2.将酱油、醋、白糖、精盐、料酒、八角、味精同放锅内，烧开成卤汁备用。<br>3.炒锅内加植物油烧至八成热，将鱼块拍上干淀粉后放入，炸至呈金黄色时捞出，待油温又升至八成热时再放入鱼块炸酥，捞出放入调好的卤汁中浸泡，再浇上芝麻油即成。','酸甜咸酥香，滋味鲜美。','','','鲜刀鱼300克，葱1根，生姜5克，八角2个，酱油、醋各5克，白糖5克，盐、料酒、干淀粉、味精各适量，植物油500克（约耗50克），芝麻油10克。'
'1498','73','酥桔元','将金桔饼、猪肥膘肉切成细末，加入蛋黄、面粉及适量清水调和成糊。锅置火上、放入熟猪油，烧至六成热（约132度）时，将肥膘糊挤成核桃大小的丸子，下油锅炸至起壳时，将锅端离火口，焐至熟透，再上火炸至金黄色时倒出沥油。将锅复置火上，放入适量清水，加入白糖、桂花卤，熬至白糖溶解、卤汁翻泡，离火，速将炸好的丸子倒入，并用竹筷在锅内轻轻翻拌，至糖液与桔元裹匀，待冷却后结成白霜，装入盘内，撤上红绿丝即成。','形似金桔，金体玉衣，桔香浓郁，肥甜而不腻，香酥可口，经济实惠，老少皆宜。','','','生猪肥膘肉300克、面粉75克、鸡蛋黄50克、红绿丝5克、金桔饼15克、桂花卤5克、白糖35克、熟猪油500克（实耗油100克）。'
'1499','73','素熘鹅皮','油面筋用刀一切两开，翻转外面向里。取碗一个，放入糖、酱油、醋、水淀粉和清水适量调成糖醋汁。炒锅上火，放入花生油，投入生姜末略煸，放入冬菇、笋片、红辣椒片、香菜末倒入糖醋汁烧沸，加芝麻油烧至八成热（约200度）时，投入面筋炸至褐黄色，捞起装盘，浇热花生油和卤汁即成。','形似鹅皮，酥松香脆，口味酸甜，为一道佐酒佳肴。','','','油面筋350克、水发冬菇15克、鲜笋片25克、香菜7.5克、糖40克、酱油15克、醋20克、淀粉20克、姜10克、芝麻油15克、花生油500克（实耗油75克）。'
'1500','73','宿迁猪头肉','猪头泡入水中洗净，镊去细毛，割下双耳，去掉猪眼圈、嘴唇、耳圈、鼻子、脸劈成两块，下巴劈成3块，再放入水中浸泡，漂去血水。下水锅煮半小时，捞出洗净切成块。取锅上火放油，下甜面酱炒成甜酱色，加入卤汁，放入肉块、茴香、桂皮、酱油、精盐及清水，先用旺火烧沸，再用炆火煮约3小时至肉酥烂即成。','肥肉酥烂，精肉鲜香，味纯而嫩，香气芬芳。','','','猪头一个（约2500克）、精盐30克、茴香7.5克、桂皮7.5克、酱油40克、甜面酱50克。'
